"x","y","z"
10.2961976878792,12.7444723187696,26.0855404955692
10.5410251509682,12.8141441308125,26.7021221465716
10.7683370489527,12.8228123204631,27.3408077117066
10.9737845761037,12.7655682446626,27.9925231558832
11.1529629429596,12.6387330549825,28.6469218308111
11.3015399541619,12.4401947723724,29.2925971294046
11.4154054359829,12.1697094436226,29.917394788529
11.4908358367469,11.8291339602674,30.5088192675389
11.524665649099,11.4225583171912,31.054517118021
11.5144549159082,10.9563098489729,31.5428083161701
11.4586404092147,10.4388116841607,31.9632261190794
11.3566575367093,9.88029173772968,32.3070193164537
11.2090209568113,9.29235538654282,32.56756969763
11.0173543997845,8.68745198805308,32.7406832350188
10.7843641586113,8.07827959519936,32.8247257225866
10.5137557022701,7.47718080766944,32.8205907926147
10.2100982128101,6.8955838602511,32.7315075616804
9.87864677755416,6.34353645265449,32.5627132445139
9.52513574506419,5.82936676322974,32.3210297840233
9.15555884688074,5.35948914308457,32.0143907537246
8.77595187650113,4.93835434385272,31.6513648493459
8.39219212323629,4.56852877840012,31.240716054071
8.00982578875267,4.25087637318992,30.7910300049178
7.63393084719639,3.98481096835229,30.3104236634411
7.26901885931198,3.76858671392441,29.8063434127982
6.91897564477323,3.59959740344493,29.2854468674216
6.5870378206404,3.47466167372708,28.7535568852779
6.27580020594907,3.39027797995652,28.2156726469249
5.98724798334981,3.34284001573707,27.6760217821219
5.72280718658854,3.3288089948961,27.1381386560275
5.48340736741929,3.34484356787842,26.6049562789211
5.26955098746521,3.38789106238,26.0789021767796
5.08138499495668,3.45524538106988,25.5619914323307
4.918771033568,3.54457752879249,25.0559126478012
4.78135168309045,3.65394466938746,24.5621046299417
4.66861098172015,3.78178309083276,24.0818231180922
4.57992819263141,3.9268896961164,23.6161979089599
4.51462434297991,4.08839578703194,23.1662813596736
4.47200148738512,4.26573606756896,22.7330895681877
4.4513749454035,4.45861501974316,22.317637626759
4.45209895283747,4.66697212453521,21.9209702952796
4.47358627000724,4.8909468211164,21.5441893044911
4.51532232511816,5.13084361379718,21.1884783151675
4.57687445398606,5.38709733697472,20.8551263539237
4.65789674228492,5.66023826028182,20.5455503329798
4.75813089408461,5.95085644587441,20.2613170442982
4.87740344926359,6.25956454592617,20.004164795464
5.01561955892985,6.58695804253038,19.7760246179902
5.1727534072899,6.93357177988674,19.5790407174301
5.34883524454959,7.2998315203035,19.4155895354563
5.54393487212498,7.68599917756478,19.2882964423282
5.75814130266896,8.09211035727905,19.200048659209
5.99153820812997,8.51790288647512,19.1540025103702
6.24417467596448,8.96273517709175,19.1535825160682
6.51603072607721,9.4254935855826,19.2024691558414
6.80697701202775,9.90448846266827,19.3045713698066
7.1167281570918,10.3973394059961,19.4639790527579
7.44478928198223,10.9008514181838,19.684889992446
7.79039549560239,11.4108853226294,19.9715050106732
8.15244447830509,11.9222279814163,20.3278846399043
8.52942282861621,12.4284706466454,20.7577607329355
8.91932761041913,12.921907149527,21.2642972593067
9.31958556432991,13.3934674723381,21.8497965645723
9.72697375513073,13.8327062691598,22.5153509839657
10.1375470065336,14.2278695768189,23.2604453328187
10.5465792635622,14.5660654633365,24.0825237569885
10.9485278835396,14.8335645458036,24.976544763142
11.337031549766,15.0162527399993,25.9345605198784
11.7049536687893,15.100249738102,26.9453695500746
12.0444832757206,15.0726912462617,27.9943035977889
12.3473040727747,14.9226504360107,29.0632166115382
12.6048387090983,14.6421453436717,30.1307425269487
12.8085693725557,14.227147231407,31.172874863685
12.9504271584408,13.6784758810734,32.1638922235238
13.0232320307041,13.0024492928993,33.0776094862598
13.0211537569236,12.2111559349616,33.8888790410484
12.9401539747274,11.3222443811179,34.5752089897428
12.7783630153664,10.3581797698738,35.1183192729946
12.5363446908172,9.34499329487907,35.5054365718268
12.2172095512234,8.31063596273541,35.7301455006912
11.8265521923746,7.28312152867415,35.7926694312795
11.3722091260045,6.28868619591792,35.6995404152681
10.8638568329959,5.35019149619322,35.4627152163389
10.3124902993156,4.48595088427403,35.0982799550074
9.72983635781144,3.70908194365288,34.6249390726467
9.12776091639559,3.02739539364312,34.0624949675374
8.51772436412034,2.44375139350136,33.4304951819287
7.91032706705844,1.95675926836282,32.7471673182534
7.31497028718888,1.56167521438484,32.0286955811425
6.73964077990848,1.25136057751912,31.2888331102267
6.19081275966954,1.01719143426396,30.5388014350735
5.67345062712898,0.849847076736122,29.7874058139075
5.1910902720897,0.739941019610284,29.041290646508
4.74597534684175,0.678487271959122,28.305267235556
4.33922653935349,0.657214491498056,27.5826609479332
3.97102533456795,0.668751633489446,26.8756413482905
3.6407979644601,0.706712684065342,26.185513875794
3.34738943642062,0.765707331100192,25.5129634867888
3.08922122588858,0.841301055312345,24.8582490001229
2.86442920883096,0.92994368351199,24.221352010894
2.67098065629906,1.02888094337573,23.6020868690997
2.50677068500673,1.13605954294915,23.0001790968976
2.36969957080097,1.25003299222147,22.4153193952339
2.25773291294302,1.369872814621,21.8471995711459
2.16894690311082,1.49508788682473,21.2955356519831
2.10156100148221,1.62555327980297,20.7600823636836
2.05396022931428,1.76144903258919,20.2406421611054
2.02470910964177,1.90320866632438,19.7370711660649
2.01255906531004,2.05147685248503,19.2492837075458
2.01645084402753,2.20707541798353,18.777256658712
2.03551330142313,2.37097674975159,18.3210344053739
2.06905964625598,2.54428361437286,17.8807350350121
2.11658204306767,2.72821440611741,17.4565581796298
2.17774527937264,2.92409285834748,17.0487948577226
2.25238003727013,3.13334128278437,16.6578396223704
2.34047616182155,3.35747642609742,16.2842053193269
2.44217618824914,3.59810704350555,15.9285407795364
2.55776927377478,3.85693227572687,15.5916518055263
2.68768557396999,4.13573987047083,15.2745258527044
2.83249100362007,4.43640320464227,14.9783608471746
2.99288222372229,4.7608759301235,14.7045986129057
3.16968159436241,5.11118287550913,14.4549633926344
3.36383172247708,5.48940557904736,14.2315059250233
3.57638910813411,5.89766049465833,14.0366534665995
3.80851624678653,6.3380674942633,13.8732659950558
4.06147137153421,6.81270577903929,13.744698565439
4.33659481228472,7.3235537079395,13.6548693652032
4.6352907018502,7.87240836178417,13.6083323656378
4.95900246784359,8.4607799098631,13.6103525153596
5.30918021204554,9.08975508464178,13.6669800661456
5.68723769930517,9.7598233919121,13.7851187426589
6.09449626856586,10.4706592437719,13.9725799315184
6.53211256608647,11.2208532439839,14.2381117369172
7.00098663387621,12.0075867441077,14.5913875220385
7.50164664489936,12.8262460440369,15.0429333977902
8.03410658481312,13.6699769356386,15.6039681632115
8.59769361989567,14.5291875763372,16.2861228626544
9.19084301553982,15.3910189678538,17.101001286257
9.81086061077122,16.2388186402211,18.0595389771176
10.4536564137162,17.0516752288419,19.1711191326891
11.1134582952288,17.8040993475985,20.4424128303567
11.7825224004657,18.4659676523464,21.8759329773836
12.4508669256538,19.0028775445822,23.4683315397538
13.1060679875466,19.3770807786335,25.2085323604813
13.7331692666553,19.5491616175328,27.075878211718
14.3147685017431,19.4805812107723,29.0385742478866
14.831349772646,19.1371058993609,31.0528123710591
15.2619253853175,18.4929615597129,33.0630284867934
15.585029002757,17.535316314224,35.0037297219244
15.7800577339037,16.2684298426451,36.8031810626368
15.8288949447779,14.7165984901145,38.3889305225355
15.7176652993115,12.9249796069152,39.6947006230462
15.4383967300719,10.9575959091592,40.6676803077175
14.9903166479806,8.89233320766499,41.2748859613791
14.3805183039491,6.81346243531927,41.5072112409649
13.6238127170861,4.80292082610606,41.3801634871829
12.7417235279881,2.93200320311126,40.9310333991567
11.7607514955004,1.2550466460478,40.2131269171514
10.7101810105551,-0.193859326968914,39.2883797832216
9.61977697680274,-1.40092664164117,38.2199269708448
8.51770661495835,-2.37005155701214,37.0659628997545
7.4289307977613,-3.11856316306408,35.8756631841781
6.37418140167876,-3.67245509925079,34.6873029333315
5.3695177515858,-4.06199136810862,33.5282192385213
4.42636683961636,-4.31821016778652,32.4160240445822
3.55190913887607,-4.47049749004752,31.3604569137948
2.74966847598371,-4.54515289137612,30.3653900538581
2.02018633924773,-4.56474174710735,29.4306696828491
1.36169353061222,-4.54799652312895,28.5536355354428
0.770724525238105,-4.51005537716696,27.7302754800697
0.242646534997599,-4.4628759903696,26.9560413643742
-0.227905717539121,-4.41571410100975,26.2263845807057
-0.646686555886185,-4.37559913094738,25.5370779901266
-1.0195778133923,-4.34777052515772,24.8843856550425
-1.35239708456885,-4.3360589325182,24.2651309412265
-1.65076326936378,-4.34320860345634,23.6767015173823
-1.92000780277304,-4.37114394079779,23.1170189025898
-2.16512141657551,-4.42118611946802,22.5844913699212
-2.39072788686476,-4.49422659543967,22.0779623142626
-2.60107775772225,-4.59086413590884,21.596661381065
-2.80005639554091,-4.71151131111851,21.1401623568296
-2.99120188709867,-4.85647552065864,20.7083496677744
-3.17772925045467,-5.02601874779022,20.3013939973875
-3.36255820018822,-5.22039941513459,19.9197367586724
-3.54834232168286,-5.4398989752013,19.5640827470573
-3.7374979870347,-5.6848352075576,19.2354001113963
-3.93223170908699,-5.95556359989023,18.9349267098745
-4.13456489816732,-6.25246765025762,18.6641818912742
-4.34635517337635,-6.57593843223517,18.4249827069104
-4.56931349926223,-6.9263433073827,18.2194634749736
-4.80501648007428,-7.30398325004718,18.0500974553904
-5.05491315707157,-7.70903787456653,17.9197191221133
-5.32032562882106,-8.14149694018693,17.8315451153287
-5.60244275995765,-8.60107688206933,17.7891913938651
-5.90230617216882,-9.08712082073617,17.7966833657532
-6.22078763702555,-9.59848059999789,17.8584548357412
-6.55855693332279,-10.1333797817795,17.9793304679618
-6.91603921816846,-10.6892573003205,18.1644851377406
-7.29336102638367,-11.2625927925,18.419372094422
-7.6902842029953,-11.8487166463233,18.7496103918592
-8.10612744732809,-12.4416107306104,19.1608207659195
-8.53967577565632,-13.0337097573166,19.6583983678187
-8.98907917382235,-13.6157183936286,20.2472109661585
-9.45174309580298,-14.1764655541237,20.9312130468822
-9.92421534163505,-14.7028244813808,21.7129704698728
-10.4020762556096,-15.179734585729,22.5930978868444
-10.8798420886216,-15.5903673207484,23.5696228435352
-11.3508946118342,-15.9164816860946,24.6373069132411
-11.8074533192603,-16.1390126176311,25.7869751243218
-12.2406092490974,-16.2389243705941,27.0049288353562
-12.640440761247,-16.1983378999027,28.2725406782076
-12.9962304751126,-16.0019041779245,29.5661475666659
-13.2967978453938,-15.638344988801,30.8573613122579
-13.5309525597345,-15.1020239815096,32.1138974634571
-13.688059701912,-14.394354227558,33.3009745649294
-13.7586891544766,-13.5248101220517,34.3832563769041
-13.7353012512341,-12.5113096179996,35.3272061236129
-13.6129020879107,-11.3797826874425,36.1036133601568
-13.3895901478639,-10.1628479082671,36.6899690122778
-13.0669159239042,-8.89766819446404,37.0723335208848
-12.6499911509602,-7.6232173190092,37.2463887824865
-12.1473137677651,-6.3773177830512,37.21748806456
-11.5703141692937,-5.1938674085123,36.9996945172464
-10.9326694932155,-4.10063580450507,36.6139827734879
-10.2494661243445,-3.11789117963206,36.0859188591552
-9.53630862987325,-2.25794875352464,35.4431948898281
-8.80847264223839,-1.52556322937243,34.7133679879398
-8.08018170095179,-0.918962414488237,33.9220569946274
-7.36405977230543,-0.431259824743535,33.0917226409581
-6.67077977754925,-0.0519897277759342,32.241034935134
-6.00890077257191,0.23144027031354,31.3847421237773
-5.38486666828337,0.432511663235624,30.5339086509523
-4.80312883513147,0.564634148953147,29.6963809105369
-4.26635253672301,0.640467168131278,28.8773573139679
-3.77567056623758,0.671493652470558,28.0799698649876
-3.33095414436677,0.66779811460005,27.3058172803975
-2.93107891847008,0.637997225385971,26.5554181039459
-2.57417130408448,0.589275417716835,25.8285734190003
-2.25782663190435,0.52748642360231,25.1246425024554
-1.97929532635368,0.457290972024267,24.4427423067715
-1.73563669651589,0.382309427035596,23.7818847064205
-1.52384208416074,0.305275175828525,23.1410656115394
-1.34093035816181,0.228179937017119,22.5193186169632
-1.18401932864392,0.152406017147685,21.9157437197975
-1.05037679406476,0.0788431866143793,21.3295193705686
-0.937454795996845,0.00798957416410276,20.7599040368175
-0.84291035898075,-0.0599629484191667,20.2062316971895
-0.764615617924592,-0.125057799314323,19.6679042858349
-0.700659836063565,-0.187515726452112,19.1443830496776
-0.64934542510242,-0.247688320394136,18.6351800157344
-0.609179714631591,-0.306021467327101,18.1398502347585
-0.578863889901142,-0.363027284855975,17.6579851158663
-0.557280229396626,-0.419263201659867,17.1892069466391
-0.54347852662295,-0.475316981970632,16.7331645656607
-0.536662372157718,-0.531796643366506,16.2895300896401
-0.536175799278597,-0.589324362544594,15.8579965730644
-0.541490655605196,-0.648533602841954,15.4382764790606
-0.552194950328872,-0.710068825862382,15.0301008551435
-0.567982337882223,-0.774587265744403,14.6332191298733
-0.588642830668441,-0.842762347572699,14.2473994719376
-0.614054782358867,-0.915288421135881,13.8724296794911
-0.644178146236568,-0.992886558108719,13.5081185936937
-0.679048987423783,-1.07631122552558,13.1542980560861
-0.718775211233963,-1.16635770199642,12.810825455069
-0.763533460310209,-1.26387014639648,12.4775869329701
-0.813567128918836,-1.36975026254685,12.1545013528868
-0.869185442281638,-1.48496652832758,11.8415251546942
-0.930763550886232,-1.61056397409444,11.538658263456
-0.998743593207052,-1.74767450322407,11.2459512521984
-1.07363668420875,-1.89752774666328,10.9635140059375
-1.15602579045421,-2.06146243252899,10.6915261864271
-1.24656945466169,-2.24093822942262,10.4302498588362
-1.34600633213778,-2.43754798564852,10.1800447140664
-1.45516049748885,-2.65303023232482,9.94138640526037
-1.57494747097245,-2.88928174142637,9.71488861571399
-1.70638089801784,-3.14836982332342,9.50132958901081
-1.8505797905484,-3.43254390337058,9.30168398123467
-2.00877620183062,-3.74424572175302,9.11716103884589
-2.18232315382286,-4.08611723981716,8.9492502614733
-2.37270256242229,-4.4610049899397,8.79977587045089
-2.58153280517403,-4.87195914995294,8.67096156027829
-2.81057543965192,-5.32222502669952,8.56550714238158
-3.06174039835668,-5.81522385950966,8.48667876802817
-3.33708874447198,-6.35451886013495,8.43841439237556
-3.63883175603828,-6.94376114308589,8.4254459422258
-3.96932469474304,-7.5866086208122,8.4534391693045
-4.33105308734995,-8.28660900062984,8.52915125426911
-4.72660867867794,-9.04703570635876,8.66060465578033
-5.15865138144602,-9.8706628880389,8.8572731731527
-5.62985253210531,-10.7594628010581,9.13027230930033
-6.14281355900059,-11.7142060152438,9.49254026999862
-6.69995280462491,-12.7339427008124,9.95898769823231
-7.30335179424366,-13.8153425834993,10.5465828440685
-7.95455087316922,-14.9518736126789,11.2743237053463
-8.65428314712019,-16.1328073062919,12.1630294662162
-9.40213556303736,-17.3420555051486,13.2348608376496
-10.1961275572485,-18.5568733502124,14.5124547833235
-11.0322021365449,-19.7465119313442,16.0175384665263
-11.9036331160248,-20.8709761893373,17.7688792186017
-12.8003674233561,-21.880141508919,19.7794468727506
-13.7083448319124,-22.7136010983499,22.0527334620358
-14.6088704585561,-23.3017368924635,24.5783193320217
-15.4781571019468,-23.5685884198292,27.3270180403814
-16.2872002337351,-23.4370677406085,30.246280701637
-17.0021869844224,-22.836840827515,33.256955368089
-17.5856523687317,-21.7146750378698,36.252865603769
-17.9985546356455,-20.0462080319536,39.1047897861613
-18.2033199752763,-17.8470442947983,41.67002309687
-18.1676924072285,-15.1801758068328,43.8075770600649
-17.8689407471889,-12.1565020714563,45.3972626525918
-17.2976968796157,-8.92623049571729,46.3589071339353
-16.4605502412258,-5.66130008432185,46.6667019042887
-15.3806252255354,-2.53204523814333,46.3541376648607
-14.0957672267962,0.316256341849164,45.5074717157509
-12.6545648699317,2.78090623878011,44.2493603788772
-11.1110177590605,4.80938302648629,42.717465851482
-9.51897768050583,6.39654944066327,41.0439620266017
-7.92742496838892,7.57423578022251,39.3405702589798
-6.37725889352777,8.39750862068833,37.691046527001
-4.89978214210616,8.93155666100053,36.1504210876
-3.51664826179549,9.2415939713472,34.7487830403095
-2.24082403848122,9.38650899311312,33.4971544721457
-1.07809073532179,9.41582546202628,32.3935618696633
-0.0286991155869829,9.36903379087349,31.4282224111787
0.911074175059064,9.27632732247711,30.5874476503769
1.74759948980087,9.15999048191659,29.8562966023293
2.48883858901244,9.03594994714592,29.2202086398616
3.14354972482579,8.91522142417912,28.6658932853004
3.72071689476112,8.80513652339964,28.1817238829064
4.22915885762497,8.71032372695253,27.7578254482618
4.67727534455773,8.63346243618875,27.3859901970677
5.07289405372083,8.57584674095258,27.0595079350554
5.42318932244401,8.53779843958134,26.7729646761653
5.73465023415774,8.51896490385035,26.5220399248147
6.013081701127,8.51853109572422,26.3033183676261
6.26362664058672,8.53536863752963,26.1141227790112
6.49080084028101,8.56813925917695,25.9523697954235
6.69853468217061,8.61536546510967,25.81644745591
6.89021776046451,8.67547783492786,25.7051121007619
7.06874376791085,8.74684583019464,25.6174017593289
7.23655397413923,8.82779713654449,25.5525631652575
7.39567829037976,8.91662925270815,25.5099897853641
7.54777338661259,9.01161610505313,25.489168604964
7.69415765845665,9.11101180781985,25.4896338042458
7.83584307339297,9.21305322264758,25.5109258489069
7.97356408831843,9.31596263488115,25.5525548857308
8.1078039429747,9.41795161324501,25.6139676732474
8.23881871000173,9.51722692018166,25.6945175875403
8.36665953101972,9.61199916733337,25.7934375240458
8.49119349465109,9.70049474536237,25.9098157678598
8.61212361972222,9.78097138545446,26.0425751261507
8.72900839629544,9.851737521499,26.190455803045
8.8412813088158,9.91117541117089,26.3520026437298
8.94827071905131,9.95776773928888,26.5255574723421
9.04922042107506,9.99012717086764,26.7092572879656
9.14331109605432,10.0070280522399,26.9010390549907
9.22968279167288,10.0074391897439,27.09865171981
9.30745843147998,9.99055638495616,27.2996759000647
9.3757682268276,9.95583319559372,27.501551425333
9.43377472370421,9.90300824672849,27.7016125661258
9.48069807600664,9.83212736257673,27.897130386562
9.51584100466365,9.74355884641297,28.0853612192814
9.53861278883858,9.63800042004238,28.2635998214544
9.54855155195896,9.51647664956136,28.4292353668701
9.5453440617192,9.38032612278091,28.579808102567
9.52884226782537,9.23117818326536,28.7130642890293
9.49907585936937,9.07091963006291,28.8270069832005
9.45626023643872,8.90165241306578,28.9199403337839
9.40079945410143,8.72564393695255,28.9905053424057
9.33328390238654,8.5452720767613,29.0377054875335
9.25448271982402,8.36296735677155,29.0609211776881
9.16533118351877,8.18115491614374,29.0599126485133
9.06691355678127,8.00219886249005,29.0348115872543
8.96044208735214,7.82835140177325,28.9861023984312
8.84723301879425,7.6617087534221,28.9145945615567
8.72868059225704,7.50417535384974,28.8213879332184
8.60623006841631,7.35743727119726,28.707833086053
8.4813507886944,7.22294515459919,28.5754888491236
8.35551022528488,7.10190647500921,28.4260791289835
8.23014985025732,6.99528632506909,28.2614508739202
8.10666349773849,6.90381566310996,28.0835347309567
7.98637871427564,6.82800562693646,27.894309575777
7.87054140554172,6.76816640821026,27.6957717084222
7.76030390580858,6.72442915778417,27.4899091357518
7.65671643100613,6.69676946746775,27.2786810307066
7.5607217346523,6.68503112083493,27.0640021847166
7.47315267327056,6.68894899988258,26.8477320607121
7.39473230593176,6.70817025219189,26.6316679100915
7.32607610055778,6.74227304477487,26.4175413319315
7.26769579497948,6.7907824406097,26.2070176172476
7.22000445954251,6.85318312143962,26.0016972240034
7.18332232573222,6.92892883976734,25.8031187583518
7.15788297713573,7.01744861207081,25.6127628837435
7.14383954062924,7.11814976511849,25.432056633143
7.14127056307816,7.23041802108979,25.262377653741
7.15018530887933,7.35361485962054,25.1050579633688
7.17052826395345,7.48707243122811,24.9613868403765
7.20218268068091,7.63008632235885,24.8326125027903
7.24497304484871,7.78190649288935,24.7199422583458
7.29866638965277,7.94172672719877,24.6245408259084
7.36297242340737,8.10867296416266,24.5475265432803
7.4375424774829,8.28179090306476,24.4899651897151
7.52196732004109,8.46003332402349,24.4528611676345
7.61577392043933,8.64224761455028,24.4371458117285
7.71842128985042,8.82716405849843,24.4436626300511
7.82929556671522,9.01338551861449,24.4731493365643
7.94770456190515,9.19937922606539,24.5262166137424
8.07287202832117,9.38347147446503,24.6033236531262
8.20393197293556,9.56384609441976,24.7047506663238
8.33992338508398,9.73854764714897,24.8305687428042
8.47978581129048,9.90549030927051,24.9806076555882
8.62235626108848,10.0624734097864,25.1544224798902
8.76636797595828,10.2072045071579,25.3512601864955
8.91045162907824,10.3373307408638,25.5700276886784
9.05313954025679,10.4504789408555,25.8092631390494
9.19287348031666,10.5443046164286,26.0671125631489
9.32801659392786,10.616549466851,26.3413141442324
9.45686988122017,10.6651064640496,26.6291925963566
9.57769353950312,10.6880908718938,26.9276660347859
9.68873327274219,10.6839148240831,27.2332675294585
9.78825142787628,10.6513623398285,27.5421830723987
9.8745625190715,10.5896609883832,27.8503069834513
9.94607236600267,10.4985459090052,28.1533148254149
10.0013197203029,10.3783116464316,28.4467527368915
10.0390189129158,10.2298473603915,28.7261407932367
10.0581017576634,10.0546514752202,28.9870866833559
10.057756729419,9.85482277741969,29.2254047818891
10.0374633342191,9.63302631773242,29.4372347554403
9.99701963257044,9.39243414295112,29.6191533132466
9.9365610836085,9.13664272691492,29.7682727101405
9.85656924793915,8.86957080167789,29.8823201900877
9.75786940331302,8.59534290065718,29.9596937064144
9.64161675304744,8.31816511907374,29.9994908759231
9.50927158965007,8.04220022061435,30.0015100542319
9.36256445274649,7.77144919145714,29.9662244468807
9.20345292661756,7.50964566841771,29.8947320677598
9.03407220079757,7.26016843779173,29.7886859166682
8.85668182449699,7.02597557625651,29.65020981746
8.67361119967294,6.8095619875249,29.4818058575169
8.48720627845814,6.61294028883466,29.2862592991818
8.29977967949579,6.4376434059489,29.0665462679216
8.1135660521411,6.28474598147203,28.825748586689
7.93068404507419,6.15490086465168,28.5669789741267
7.75310572703194,6.04838654496517,28.293318609013
7.58263380882526,5.96516137764168,28.0077679163834
7.42088656570691,5.90492075121133,27.7132104486519
7.26928998425735,5.86715387098706,27.4123889740968
7.12907637293032,5.85119748172956,27.1078923634922
7.00128848381024,5.85628454164765,26.8021515710025
6.88678808959398,5.88158652034408,26.4974429043027
6.78626793266899,5.92624857824647,26.1958968268168
6.70026599722674,5.989417367578,25.8995106849775
6.62918113426187,6.07026156525205,25.6101639620233
6.57328917736088,6.16798550936887,25.3296348908533
6.53275881056168,6.28183647499074,25.0596174843791
6.50766657700459,6.41110620809428,24.801738243914
6.49801054011356,6.55512735735926,24.5575719733301
6.50372222183813,6.7132654197945,24.3286562539737
6.52467654163377,6.88490676464693,24.1165042221192
6.56069956393508,7.06944323501519,23.922615339449
6.61157393104309,7.26625376030977,23.7484838618893
6.67704191396976,7.47468335536809,23.5956046982856
6.75680605810959,7.69401984216679,23.4654763135725
6.85052743651531,7.92346861489607,23.3596002773516
6.95782155435339,8.16212578491112,23.279476994676
7.07825197740916,8.40895009420466,23.2265970886406
7.21132178908871,8.66273407922561,23.2024278425992
7.3564630181024,8.92207510476725,23.2083940636493
7.51302422676889,9.18534707240042,23.2458527108148
7.68025651133204,9.45067383928918,23.3160606560553
7.85729824412775,9.71590565734644,23.4201350314673
8.04315898544962,9.97860025052892,23.5590057819106
8.23670311195755,10.2360104735192,23.7333603103989
8.43663384811371,10.4850808128734,23.9435804953342
8.64147854458968,10.7224552656968,24.1896728923196
8.84957621670039,10.9444993125287,24.4711936197628
9.05906852628322,11.1473387295623,24.7871702647676
9.26789554661113,11.3269177896142,25.1360241120751
9.47379777091143,11.479078905491,25.515497045145
9.67432588436939,11.5996649019914,25.9225885120774
9.86685978613159,11.6846438102724,26.3535088692021
10.0486381885457,11.7302543434366,26.8036560539586
10.2167998040348,11.7331680746305,27.2676227100878
10.3684366310943,11.6906619154048,27.7392403973414
10.5006591595254,11.6007919904119,28.2116661925332
10.610672442614,11.4625577250739,28.6775147207843
10.69586097086,11.2760432800503,29.1290354486499
10.7538792017791,11.0425227853504,29.5583310822674
10.7827435601362,10.7645165153461,29.9576084812391
10.7809208556572,10.4457874477492,30.3194491330777
10.7474075148664,10.0912715979474,30.6370825670209
10.6817939231745,9.70694087198665,30.9046437806304
10.5843086180557,9.29960340041754,31.1173953666703
10.4558380962919,8.87665261996001,31.2718968810478
10.2979195486587,8.44578185320043,31.3661080571998
10.1127057791129,8.01468493501707,31.3994183295056
9.90290369470329,7.59076491180277,31.3726020139866
9.67168981641324,7.18087173323402,31.2877054325208
9.42260800809532,6.7910863443909,31.1478782611398
9.15945584172488,6.42656325182774,30.9571656198993
8.88616658273516,6.09143734018812,30.7202794265603
